"year","month","capacity","complete","generated_el","time","parent_company","op_time","area","area3","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five","yearmonth","bf_covid","type_of_p","af_covid","new_case"
18,10,2,100,0.026,128.16,"山东泽恒投资有限公司",2018,"朔州市平鲁区","shuozhou","zehengguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,5,830,0.758,1516.05,"国家电投集团",2018,"朔州市神头区","shuozhou","hongtaoguangfu",0,0,1,0,1,"Oct 2018","1","photovoltaic","0",0
18,10,3,440,0.142,946.09,"西安绿能科技有限公司",2018,"大同市广灵县","datong","peijiawaguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.95,780,0.616,1243.96,"else",0,"大同市浑源县","datong","hunyuanlingyunkou",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,9.9,1460,1.454,1468.41,"else",0,"大同市浑源县","datong","hunyuanmimazongliang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,4.8,1000,0.844,1758.31,"else",0,"大同市浑源县","datong","hunyuanzeqingling",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,3,200,0.135,449.25,"else",2017,"长治市长子县","changzhi","baicaoshanguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,11.78,2300,2.161,1834.69,"else",0,"阳泉市盂县","yangquan","yuxiandongliang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,5,680,0.668,1336.52,"国家电投集团公司",2015,"朔州市山阴县","shuozhou","xujiawaguangfu",0,0,1,0,1,"Oct 2018","1","photovoltaic","0",0
18,10,2,300,0.28,1401.81,"华润集团",2016,"阳泉市盂县","yangquan","runyangguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,5,760,0.694,1387.3,"else",2016,"临汾市洪洞县","linfen","jianyuanguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,5,580,0.317,634.28,"else",2017,"运城市盐湖区","yuncheng","gangwanguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,10,1510,1.385,1385.48,"华电集团",2016,"大同市左云县","datong","wanhuaguangfu",0,0,1,0,1,"Oct 2018","1","photovoltaic","0",0
18,10,2,250,0.227,1134.95,"通威新能源有限公司",2017,"晋城市泽州县","jincheng","yuanzeguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,10,1590,1.411,1411.48,"京能集团",2016,"大同市南郊区","datong","jiaoxinguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,10,1310,1.118,1118.44,"同煤漳泽电力",2017,"朔州市怀仁县","shuozhou","zhangxinguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,14.95,2820,2.894,1935.83,"else",0,"忻州市神池县","xinzhou","shenchitaipingzhuang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,5,620,0.683,1366.93,"晶澳太阳能",2016,"大同市南郊区","datong","aonengguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.95,1020,0.894,1806.61,"else",0,"大同市灵丘县","datong","lingqiuyijiadian",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,9.9,2040,1.773,1791.03,"else",0,"大同市灵丘县","datong","lingqiuhanfengling",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,1,170,0.034,336.4,"else",2018,"忻州市五寨县","xinzhou","zhongshunguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,3,190,0.046,306.19,"江苏苏美达",2018,"忻州市宁武县","xinzhou","shuojingguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,1.36,400,0.322,2365.94,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,9.95,1900,0.71,1480.67,"中广核集团",2018,"晋中市左权县","jinzhong","niujinshanfengdianchang",1,0,0,0,0,"Oct 2018","1","wind","0",0
18,10,3,30,0.012,96.15,"else",2018,"大同市阳高县","datong","shizitunguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.8,1070,0.812,1691.05,"中广核集团",2017,"太原市古交市","taiyuan","geshangfengdianchang",1,0,0,0,0,"Oct 2018","1","wind","0",0
18,10,40,11240,15.23,3807.55,"同煤集团",0,"朔州市怀仁市","shuozhou","wangpingdianchang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,1.5,180,0.177,1179.33,"中广核集团",2017,"阳泉市盂县","yangquan","guantouliangguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.8,540,0.268,557.32,"国家电投集团公司",2017,"吕梁市岚县","luliang","wangshifengdianchang",1,0,0,0,1,"Oct 2018","1","wind","0",0
18,10,3,380,0.394,1312.35,"大唐集团公司",2017,"大同市天镇县","datong","huancuishanguangfu",0,0,1,0,1,"Oct 2018","1","photovoltaic","0",0
18,10,2,170,0.157,786.62,"同煤集团",2018,"大同市云岗区","datong","suolaguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,5,740,0.598,1196.44,"中国节能环保集团有限公司",2017,"运城市芮城县","yuncheng","nengxinguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.95,1080,0.487,983.08,"大唐集团公司",2018,"晋中市昔阳县","jinzhong","xizhaifengdianchang",1,0,0,0,1,"Oct 2018","1","wind","0",0
18,10,5,220,0.849,1698.48,"焦煤集团",0,"太原市万柏林区","taiyuan","xishan#3ji",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,1,140,0.138,1380.37,"山西国际能源集团",2016,"大同市新荣区","datong","changjialingguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,5,1130,1.073,2146.42,"晋能集团",2017,"晋中市寿阳县","jinzhong","hanshanfengdianchang",1,0,0,0,0,"Oct 2018","1","wind","0",0
18,10,40,13640,14.619,3654.79,"晋能集团",0,"晋中市平遥县","jinzhong","yaoguangdianchang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,2,350,0.268,1338.89,"江山控股",2016,"大同市大同县","datong","wantongguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.8,840,0.921,1919.36,"大唐集团公司",2017,"临汾市洪洞县","linfen","qinglongshanfengdianchang",1,0,0,0,1,"Oct 2018","1","wind","0",0
18,10,4.95,610,0.571,1154.54,"else",0,"忻州市静乐县","xinzhou","jingyuesuopo",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,2,270,0.077,386.6,"else",2019,"运城市","yuncheng","yidaguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.95,1430,1.544,3118.9,"else",0,"运城市盐湖区","yuncheng","yanhujiuhe",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,120,30970,30.034,2502.83,"大唐集团公司",0,"运城市芮城县","yuncheng","fenglingdudianchang",0,0,0,1,1,"Oct 2018","1","fossil-fuel","0",0
18,10,7.48,1100,0.11,147.68,"else",2018,"长治市长子县","changzhi","shizhefengdianchang",1,0,0,0,0,"Oct 2018","1","wind","0",0
18,10,2,200,0.175,876.22,"华能集团公司",2017,"忻州市偏关县","xinzhou","yanyangguangfu",0,0,1,0,1,"Oct 2018","1","photovoltaic","0",0
18,10,100,41710,45.481,4548.12,"神华集团",0,"朔州市神头镇","shuozhou","shentouerdianchang",0,0,0,1,1,"Oct 2018","1","fossil-fuel","0",0
18,10,10,2190,1.775,1774.51,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,1,"Oct 2018","1","wind","0",0
18,10,29.85,5240,5.339,1788.52,"else",0,"忻州市神池县","xinzhou","shenchinanhuashan",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,12,3020,0.566,1131.94,"华润集团",2018,"吕梁市中阳县","luliang","mingfenglingfengdianchang",1,0,0,0,0,"Oct 2018","1","wind","0",0
18,10,4.8,900,0.891,1856.62,"中核集团",2014,"忻州市神池县","xinzhou","shenchiaite",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,14.55,2760,2.599,1786.12,"格盟集团公司",2010,"忻州市神池县","xinzhou","shenchibayeliang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,4.95,950,0.949,1916.66,"国电集团公司",2012,"忻州市神池县","xinzhou","shenchihuanghuamu",0,0,0,1,1,"Oct 2018","1","fossil-fuel","0",0
18,10,3,310,0.277,923.82,"协鑫集团",2015,"晋城市阳城县","jincheng","xinchengguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,132,65090,52.594,3984.41,"同煤集团",0,"忻州市原平市","xinzhou","xuangangdianchang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,12,1230,0.796,663.32,"协鑫集团",2018,"阳泉市平定县","yangquan","xinxinguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,1.02,140,0.115,1129.88,"潞安集团",2017,"运城市芮城县","yuncheng","fuxinguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.95,980,1.005,2031.17,"国电集团公司",2017,"忻州市偏关县","xinzhou","yinzijufengdianchang",1,0,0,0,1,"Oct 2018","1","wind","0",0
18,10,2,300,0.115,1150.65,"晋能集团有限公司",2018,"晋中市太谷区","jinzhong","rongxinguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,5,860,0.754,1507.91,"太原阿特斯能源科技有限公司",2017,"朔州市应县","shuozhou","atesiguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,60,0,2.31,384.96,"同煤集团",0,"运城市永济市","yuncheng","puguangyiqi",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,5,740,0.676,1351.21,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,5,760,0.697,1393.6,"else",2016,"朔州市右玉县","shuozhou","yingliguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,10,1650,1.481,1480.52,"国家电投集团公司",2016,"朔州市神头区","shuozhou","chenguangguangfu",0,0,1,0,1,"Oct 2018","1","photovoltaic","0",0
18,10,70,32640,29.008,4144.05,"中国华电集团",2015,"朔州市朔城区","shuozhou","jinhuadianchang",0,0,0,1,1,"Oct 2018","1","fossil-fuel","0",0
18,10,5,720,0.64,1280.93,"else",2016,"运城市芮城县","yuncheng","jienengguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,10,2230,3.91,3909.95,"焦煤集团",0,"太原市万柏林区","taiyuan","xishandianchang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,3,150,0.045,300.76,"江苏苏美达新能源发展有限公司",2018,"临汾市永和县","linfen","meinengguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,3.5,460,0.458,1308.31,"中广核集团",2016,"朔州市右玉县","shuozhou","cangtouheguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,15,3180,2.585,1723.25,"else",0,"忻州市静乐县","xinzhou","jingyueshuangjing",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,5,680,0.589,1177.26,"中节能太阳能科技有限公司",2017,"运城市芮城县","yuncheng","jieruiguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,3.5,450,0.438,1251.09,"北京京仪集团",2017,"阳泉市盂县","yangquan","yangposhanguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,13.5,8200,5.688,4213.05,"else",0,"阳泉市经济开发区","yangquan","yangmei3#ji",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,8,780,1.12,1399.9,"国家电投集团公司",2017,"运城市芮城县","yuncheng","chenruiguangfu",0,0,1,0,1,"Oct 2018","1","photovoltaic","0",0
18,10,27,16220,11.943,4423.43,"阳煤集团",0,"阳泉市平定县","yangquan","longchuandianchang",0,0,0,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,5,630,0.554,1107.51,"中节能太阳能科技有限公司",2016,"晋中市榆次区","jinzhong","yuanxinguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,120,2050,5.727,477.27,"国家电网公司",0,"忻州市五台县","xinzhou","xilongchixunengshuidianchang",0,1,0,0,0,"Oct 2018","1","hydro","0",0
18,10,2,320,0.284,1417.59,"华能集团公司",2016,"大同市天镇县","datong","jiaoyangguangfu",0,0,1,0,1,"Oct 2018","1","photovoltaic","0",0
18,10,70,18260,20.021,2860.19,"同煤集团",0,"运城市永济市","yuncheng","puguangerqi",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,27,8480,14.615,5413.12,"阳煤集团",0,"阳泉市经济开发区","yangquan","yangmei#1、#2ji",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,0.5,70,0.048,962.9,"晋能集团",2016,"朔州市平鲁区","shuozhou","zuhuguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,3,220,0.069,461.81,"潞安集团",2018,"长治市平顺县","changzhi","shunxinguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,42,14190,10.101,2404.92,"else",0,"忻州市河曲县","xinzhou","longkoushuidian",0,1,0,0,0,"Oct 2018","1","hydro","0",0
18,10,4.8,1070,1.089,2268.23,"晋能集团",2014,"吕梁市临县","luliang","jinjiawa",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,128,42280,42.317,3305.99,"晋能集团",0,"阳泉市平定县","yangquan","yangguangdianchang",0,0,0,1,0,"Oct 2018","1","fossil-fuel","0",0
18,10,7,1040,0.442,631.81,"晋能集团",2017,"大同市大同县","datong","weijiabaoguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,3,440,0.369,1230.17,"同煤集团",2017,"长治市平顺县","changzhi","longxiguangfu",0,0,1,0,0,"Oct 2018","1","photovoltaic","0",0
18,10,4.8,870,0.244,1221.99,"国电集团公司",2018,"大同市阳高县","datong","cailiangshanfengdianchang",1,0,0,0,1,"Oct 2018","1","wind","0",0
18,11,54,17310,14.282,2644.87,"else",0,"忻州市偏关县","xinzhou","wanjiazhaishuidian",0,1,0,0,0,"Nov 2018","1","hydro","0",0
18,11,4,510,0.644,1609.37,"代县宝通光能新能源科技有限公司",2017,"运城市芮城县","yuncheng","shangtianguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,3,260,0.378,1258.67,"中广核集团",2015,"大同市大同县","datong","shihuaguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,86,36590,15.949,1854.48,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,36,260,0.435,120.92,"晋能集团",2018,"晋中市灵石县","jinzhong","sunjiashanguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,3,280,0.121,403.48,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,10,0,0,0,"else",0,"运城市永济市","yuncheng","yongji#2ji",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,5,250,0.483,966.23,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,1,"Nov 2018","1","photovoltaic","0",0
18,11,5,370,0.596,1191.95,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,4.8,1150,1.358,2829.84,"中国光大新能源",2015,"忻州市宁武县","xinzhou","ningwuxiangjiashan",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,44,20950,16.298,3704.15,"大唐集团公司",2003,"大同市平城区","datong","yungangyiqi",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,60,30640,24.705,4117.49,"大唐集团公司",2009,"大同市平城区","datong","yungangerqi",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,27,6440,8.103,3001.15,"中煤集团",2011,"大同市南郊区","datong","yunfengdianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,4.95,870,0.95,1919.14,"华能集团公司",2013,"忻州市五台县","xinzhou","wutaieling",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,3,50,0.01,0,"山西和光同能源有限公司",2018,"忻州市岢岚县","xinzhou","jingyiguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,66,29350,24.197,3666.28,"京能集团",2012,"朔州市右玉县","shuozhou","jingyudianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,3,290,0.146,1171.78,"else",2019,"忻州市宁武县","xinzhou","yiwuguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,11,1300,1.508,1370.83,"中广核集团",2017,"晋中市灵石县","jinzhong","renyifengdianchang",1,0,0,0,0,"Nov 2018","1","wind","0",0
18,11,4.8,850,0.9,1875.49,"国电集团公司",2012,"忻州市代县","xinzhou","daixianyanmenguan",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,10,5370,5.917,5916.68,"焦煤集团",2015,"晋中市灵石县","jinzhong","qiyuandianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,27,12210,12.565,4653.69,"潞安集团",0,"长治市屯留县","changzhi","yuwudianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,8.4,1390,1.8,2142.31,"国电集团公司",2017,"忻州市宁武县","xinzhou","yuzhuangfengdianchang",1,0,0,0,1,"Nov 2018","1","wind","0",0
18,11,3,310,0.391,1304.23,"协鑫集团",2017,"临汾市古县","linfen","jiashengguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,3,310,0.181,1204.37,"隆基",2018,"大同市怀仁县","datong","jiaxinguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,9.9,1040,1.387,1401.38,"华能集团公司",2012,"忻州市偏关县","xinzhou","pianguanheijiazhuang",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,2,100,0.291,1453.16,"else",2017,"吕梁市交城县","luliang","yuankeguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,60,26150,27.205,4534.22,"格盟集团公司",2005,"临汾市霍州县","linfen","zhaoguangyiqi",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,120,41670,45.862,3821.83,"格盟集团公司",2009,"临汾市霍州县","linfen","zhaoguangerqi",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,5,470,0.536,1071.56,"else",2017,"忻州市忻府区","xinzhou","guangxinguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,40,12050,5.885,1471.27,"else",0,"运城市盐湖区","yuncheng","guanlvdianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,60,28350,23.87,3978.3,"中煤集团",2010,"吕梁市孝义市","luliang","xingandianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,60,21160,23.966,3994.35,"焦煤集团",2005,"太原市古交市","taiyuan","xingnengyiqi",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,120,56450,46.927,3910.6,"焦煤集团",2008,"太原市古交市","taiyuan","xingnengerqi",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,4.95,1080,1.167,2357.93,"else",0,"大同市云岗区","datong","liangcheng",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,3.93,2220,0.639,1625.81,"else",0,"晋中市介休市","jinzhong","kaijiameicengqi",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,4.95,790,0.974,1966.81,"else",0,"大同市灵丘县","datong","lingqiuyijiadian",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,3,20,0.01,77.38,"北京润阳新能源投资有限公司",2018,"临汾市浮山县","linfen","beigouquguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,6.95,1360,1.667,2398.89,"else",0,"晋中市榆次区","jinzhong","shiliping",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,120,31510,46.238,3853.16,"格盟集团公司",2005,"吕梁市柳林县","luliang","huaguangdianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,10,760,0.996,995.55,"else",2019,"大同市开发区","datong","huayuedianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,19.65,4570,4.524,2302.51,"国电集团公司",2011,"朔州市平鲁区","shuozhou","pingluhutoushan",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,60,17080,32.294,5382.27,"中铝集团",2005,"运城市河津市","yuncheng","huazedianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,12,1060,1.664,1386.49,"else",2017,"运城市芮城县","yuncheng","huaweiguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,2,310,0.421,2106.9,"else",0,"朔州市山阴县","shuozhou","xiexinguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,66,0,4.692,710.94,"焦煤集团",2018,"太原市古交市","taiyuan","bomingdianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,12,2340,2.704,2253.33,"else",0,"忻州市原平市","xinzhou","yuanpingzhuofengling",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,9.9,2180,2.297,2319.82,"华能集团公司",2011,"忻州市原平市","xinzhou","yuanpingduanjiabao",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,19.95,4460,4.351,2180.84,"else",0,"朔州市朔州县","shuozhou","xianlimin",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,5,230,0.102,5112.45,"山西盾安新能源有限责任公司",2018,"临汾市隰县","linfen","shuangzipingfengdianchang",1,0,0,0,0,"Nov 2018","1","wind","0",0
18,11,3.5,310,0.404,1154.34,"else",2017,"朔州市右玉县","shuozhou","guyaoguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,1,120,0.07,700.23,"晋能集团",2017,"朔州市右玉县","shuozhou","youweiguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,4.95,510,0.648,1308.63,"江苏新誉集团",2017,"朔州市右玉县","shuozhou","youyuweiping",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,4.12,330,0.388,941.76,"晋能集团",2008,"朔州市右玉县","shuozhou","youyuxiaowutai",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,60,0,0,0,"else",0,"太原市晋源区","taiyuan","taiyiwuqi",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,9.9,1880,2.001,2021.57,"晋能集团",2015,"朔州市右玉县","shuozhou","youyuzongleshan",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,9.9,1550,2.184,2206.05,"北京天润新能",2011,"朔州市右玉县","shuozhou","youyuniuxinbao",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,14.85,2300,2.582,1738.58,"国电集团公司",2010,"朔州市右玉县","shuozhou","youyulaoqianshan",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,9.75,1480,1.761,1806.18,"中广核集团",2013,"朔州市右玉县","shuozhou","youyutieshanbao",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
18,11,19.8,2470,3.529,1782.19,"国电集团公司",2011,"朔州市右玉县","shuozhou","youyugaojiabao",0,0,0,1,1,"Nov 2018","1","fossil-fuel","0",0
18,11,10,1170,1.542,1541.63,"国家电投集团公司",2017,"朔州市山阴县","shuozhou","heshengbaoguangfu",0,0,1,0,1,"Nov 2018","1","photovoltaic","0",0
18,11,2,170,0.094,471.1,"else",2019,"运城市","yuncheng","yidaguangfu",0,0,1,0,0,"Nov 2018","1","photovoltaic","0",0
18,11,20,7960,5.697,2848.39,"else",0,"大同市云岗区","datong","tongmeidianchang",0,0,0,1,0,"Nov 2018","1","fossil-fuel","0",0
