"","X","plant","capacity","complete","generated_el","time","month","year","parent_company","op_time","area","area3","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five"
"182",182,"东山燃气",86,0,11.61,1350.029,5,18,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,"1"
"183",183,"东山燃气",86,475.7,25.451,2959.372,12,16,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,"1"
"184",184,"东山燃气",86,399.7,8.403,977,2,19,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,"1"
"185",185,"东山燃气",86,470.1,4.701,547,1,20,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,"1"
"186",186,"东山燃气",86,0,11.959,1390,5,19,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,"1"
"187",187,"东山燃气",86,0,11.61,1350.029,7,18,"华能集团公司",2017,"太原市杏花岭区","taiyuan","dongshanranqi",0,0,0,1,"1"
"188",188,"东梁风电场",9.78,15,1.808,1848.456,12,16,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"189",189,"东梁风电场",11.78,33.3,0.643,545.906,2,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"190",190,"东梁风电场",11.78,21.6,0.951,807.301,5,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"191",191,"东梁风电场",11.78,24.4,1.145,971.811,4,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"192",192,"东梁风电场",11.78,33.8,1.893,1606.572,11,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"193",193,"东梁风电场",9.78,24.5,0.735,751.125,4,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"194",194,"东梁风电场",11.78,10.8,1.305,1107.81,8,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"195",195,"东梁风电场",11.78,31,0.31,263.459,1,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"196",196,"东梁风电场",11.78,12.7,1.197,1016.129,7,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"197",197,"东梁风电场",9.78,14.7,0.147,150.102,1,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"198",198,"东梁风电场",11.78,17.4,0.321,328.016,2,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"199",199,"东梁风电场",11.78,13.3,1.554,1319.427,10,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"200",200,"东梁风电场",11.78,11.8,1.421,1206.368,9,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"201",201,"东梁风电场",11.78,22.3,1.931,1639.24,9,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"202",202,"东梁风电场",11.78,8.9,1.708,1450.31,8,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"203",203,"东梁风电场",11.78,25.8,0.901,764.913,3,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"204",204,"东梁风电场",9.78,16.9,0.49,500.716,3,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"205",205,"东梁风电场",11.78,11.9,1.07,908.574,6,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"206",206,"东梁风电场",11.78,35.3,2.246,1906.609,12,17,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"207",207,"东梁风电场",11.78,12.4,1.469,1246.952,6,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"208",208,"东梁风电场",11.78,15,1.619,1374.514,7,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"209",209,"东梁风电场",11.78,20,1.345,1141.488,5,18,"中广核集团",2014,"阳泉市盂县","yangquan","dongliangfengdianchang",1,0,0,0,"0"
"210",210,"东马坊风电场",14.85,26,0.862,580.404,4,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"211",211,"东马坊风电场",14.85,17.7,1.696,1141.953,9,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"212",212,"东马坊风电场",14.85,19.4,2.09,1407.187,7,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"213",213,"东马坊风电场",14.85,15.3,1.849,1244.96,10,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"214",214,"东马坊风电场",14.85,13.6,1.488,1002.02,8,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"215",215,"东马坊风电场",14.85,24.1,1.741,1172.609,5,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"216",216,"东马坊风电场",14.85,15.5,1.896,1276.807,6,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"217",217,"东马坊风电场",14.85,24.7,1.109,746.599,5,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"218",218,"东马坊风电场",14.85,18,0.602,405.253,3,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"219",219,"东马坊风电场",14.85,21.4,0.422,284.108,2,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"220",220,"东马坊风电场",14.85,32.4,2.497,1681.49,9,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"221",221,"东马坊风电场",14.85,33.5,1.501,1010.508,4,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"222",222,"东马坊风电场",14.85,8.4,2.173,1463.56,8,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"223",223,"东马坊风电场",14.85,49.8,2.347,1580.353,11,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"224",224,"东马坊风电场",14.85,11,1.218,820.471,6,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"225",225,"东马坊风电场",14.85,43.1,0.851,572.952,2,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"226",226,"东马坊风电场",14.85,31.5,1.166,785.162,3,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"227",227,"东马坊风电场",14.85,42,0.42,282.585,1,18,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"228",228,"东马坊风电场",14.85,46.3,2.81,1892.14,12,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"229",229,"东马坊风电场",14.85,13.3,1.352,910.303,7,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"230",230,"东马坊风电场",9.9,23.6,1.867,1885.713,12,16,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"231",231,"东马坊风电场",14.85,20.8,0.208,140,1,17,"华能集团公司",2011,"忻州市宁武县","xinzhou","dongmafangfengdianchang",1,0,0,0,"1"
"232",232,"中垣山光伏",3,3.7,0.255,851,7,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"233",233,"中垣山光伏",3,9.3,0.093,309.94,10,18,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"234",234,"中垣山光伏",3,2.7,0.389,1298,11,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"235",235,"中垣山光伏",3,2.8,0.121,403.48,11,18,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"236",236,"中垣山光伏",3,4.6,0.197,657.02,5,20,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"237",237,"中垣山光伏",3,2.7,0.418,1393.797,12,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"238",238,"中垣山光伏",3,3.8,0.136,454,4,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"239",239,"中垣山光伏",3,3.5,0.232,774.503,6,20,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"240",240,"中垣山光伏",3,2.2,0.05,168,2,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"241",241,"中垣山光伏",3,4.7,0.098,326,3,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"242",242,"中垣山光伏",3,4.5,0.181,603,5,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"243",243,"中垣山光伏",3,4.8,0.152,505.213,4,20,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"244",244,"中垣山光伏",3,4,0.295,984,8,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"245",245,"中垣山光伏",3,3.7,0.332,1107,9,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"246",246,"中垣山光伏",3,2.2,0.022,72,1,20,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"247",247,"中垣山光伏",3,3.5,0.057,188,2,20,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"248",248,"中垣山光伏",3,3.1,0.363,1209,10,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"249",249,"中垣山光伏",3,3.8,0.218,728,6,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"250",250,"中垣山光伏",3,4.6,0.102,340,3,20,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"251",251,"中垣山光伏",3,2.9,0.151,501.76,12,18,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"252",252,"中垣山光伏",3,2.8,0.028,93,1,19,"格盟集团公司",2018,"运城市垣曲县","yuncheng","zhongyuanshanguangfu",0,0,1,0,"0"
"253",253,"中垣山光伏二期",5,0.4,0.004,NA,4,20,"else",0,"大同市浑源县","datong","zhongyuanshanguangfuerqi",0,0,1,0,"0"
"254",254,"中垣山光伏二期",5,0.7,0.011,31.45,5,20,"else",0,"大同市浑源县","datong","zhongyuanshanguangfuerqi",0,0,1,0,"0"
"255",255,"中垣山光伏二期",5,0.6,0.017,45.989,6,20,"else",0,"大同市浑源县","datong","zhongyuanshanguangfuerqi",0,0,1,0,"0"
"256",256,"中能达光伏",5,5.4,0.268,535.4,6,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"257",257,"中能达光伏",5,4.3,0.362,723.6,8,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"258",258,"中能达光伏",5,3.3,0.399,797.202,9,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"259",259,"中能达光伏",5,2.2,0.505,1010.226,12,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"260",260,"中能达光伏",5,3.9,0.407,813.77,9,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"261",261,"中能达光伏",5,5.5,0.21,420.714,5,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"262",262,"中能达光伏",5,5.6,0.368,735.61,8,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"263",263,"中能达光伏",5,4.3,0.09,180,3,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"264",264,"中能达光伏",5,2.5,0.483,966.23,11,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"265",265,"中能达光伏",5,0.2,0.008,17,2,20,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"266",266,"中能达光伏",5,4.6,0.205,409.14,6,20,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"267",267,"中能达光伏",5,5.1,0.261,521.724,6,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"268",268,"中能达光伏",5,5.1,0.152,304.4,4,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"269",269,"中能达光伏",5,3.1,0.452,903.126,11,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"270",270,"中能达光伏",5,2.7,0.027,54,1,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"271",271,"中能达光伏",5,4.4,0.383,764,9,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"272",272,"中能达光伏",5,4.9,0.098,195.36,4,20,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"273",273,"中能达光伏",5,4.6,0.245,489,6,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"274",274,"中能达光伏",5,6.1,0.199,398,5,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"275",275,"中能达光伏",5,2.3,0.023,46.284,1,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"276",276,"中能达光伏",5,2.3,0.023,47,1,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"277",277,"中能达光伏",5,5.1,0.311,622.902,7,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"278",278,"中能达光伏",5,5.1,0.319,638.2,7,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"279",279,"中能达光伏",5,4.7,0.101,202.272,3,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"280",280,"中能达光伏",5,3.1,0.054,108.234,2,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"281",281,"中能达光伏",5,4.7,0.292,583,7,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"282",282,"中能达光伏",5,2.5,0.452,904.284,12,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"283",283,"中能达光伏",5,5.4,0.155,309.792,4,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"284",284,"中能达光伏",5,2.9,0.056,112.6,2,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"285",285,"中能达光伏",5,2.4,0.048,95,2,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"286",286,"中能达光伏",5,2.6,0.409,817,10,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"287",287,"中能达光伏",5,6,0.158,316.341,5,20,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"288",288,"中能达光伏",5,4.8,0.138,275,4,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"289",289,"中能达光伏",5,4,0.048,97,3,20,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"290",290,"中能达光伏",5,4.5,0.101,202,3,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"291",291,"中能达光伏",5,2.2,0.42,840.966,10,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"292",292,"中能达光伏",5,1.8,0.427,854,11,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"293",293,"中能达光伏",5,4.7,0.339,676,8,19,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"294",294,"中能达光伏",5,5.1,0.458,915.68,10,18,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"295",295,"中能达光伏",3,2.1,0.236,788.098,12,16,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"296",296,"中能达光伏",5,0.6,0.006,13,1,20,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"297",297,"中能达光伏",5,3,0.482,963.942,12,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"298",298,"中能达光伏",5,6.1,0.213,426.8,5,17,"国家电投集团公司",2017,"运城市稷山县","yuncheng","zhongnengdaguangfu",0,0,1,0,"1"
"299",299,"丰庄光伏",5,6.6,0.37,740.6,6,17,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"300",300,"丰庄光伏",5,4.8,0.69,1380.62,12,17,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"301",301,"丰庄光伏",5,6.1,0.197,393.914,4,18,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"302",302,"丰庄光伏",5,5.7,0.438,876.78,8,18,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"303",303,"丰庄光伏",5,5.5,0.493,985.98,9,18,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"304",304,"丰庄光伏",5,4.1,0.637,1274.886,12,18,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"305",305,"丰庄光伏",5,6.6,0.263,526.756,5,18,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"306",306,"丰庄光伏",5,6.8,0.235,469.2,4,17,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"307",307,"丰庄光伏",5,4.9,0.136,271.918,3,18,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"308",308,"丰庄光伏",5,4.3,0.589,1178.56,10,17,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"309",309,"丰庄光伏",5,6.9,0.479,958,8,19,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"310",310,"丰庄光伏",5,3.9,0.076,151,2,19,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"311",311,"丰庄光伏",5,6.9,0.145,289,3,19,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"312",312,"丰庄光伏",5,6.2,0.372,744.798,6,20,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"313",313,"丰庄光伏",5,6.9,0.304,608,5,17,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"314",314,"丰庄光伏",5,7.3,0.167,333.8,3,17,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"315",315,"丰庄光伏",5,5.7,0.381,761.904,7,18,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"316",316,"丰庄光伏",5,7.2,0.31,619.866,5,20,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
"317",317,"丰庄光伏",5,3.9,0.039,78.4,1,17,"上实航天星河能源股份有限公司",2017,"大同市广灵县","datong","fengzhuangguangfu",0,0,1,0,"0"
