"","area3","year","GDP","GDP per capita","GDPperMonth","X.1","X","month","capacity","complete","generated_el","time","parent_company","op_time","area","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five","yearmonth","bf_covid","type_of_p","af_covid","new_case","on_covid","efficiency"
"124","changzhi",17,14775312,42887,1231276,281,281,1,24.9,2540,0.254,102.129,"国电集团公司",2013,"长治市沁源县","taiyueshanfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,0,0.141677822400714
"125","changzhi",17,14775312,42887,1231276,1863,1863,8,4.95,390,0.466,941.414,"else",0,"长治市平顺县","hongtiguanfengdianchang",1,0,0,0,0,"Aug 2017",1,"wind",0,0,0,0.109427609427609
"126","changzhi",17,14775312,42887,1231276,2179,2179,9,27,5670,7.831,2900.249,"晋煤集团",0,"长治市武乡县","jinyangdianchang",0,0,0,1,0,"Sep 2017",1,"fossil-fuel",0,0,0,0.291666666666667
"127","changzhi",17,14775312,42887,1231276,416,416,1,27,6460,0.646,239.222,"晋煤集团",0,"长治市武乡县","jinyangdianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,0,0.332304526748971
"128","changzhi",17,14775312,42887,1231276,2817,2817,12,120,38210,42.938,3578.15,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Dec 2017",1,"fossil-fuel",0,0,0,0.44224537037037
"129","changzhi",17,14775312,42887,1231276,1617,1617,7,3,350,0.253,842.667,"同煤集团",0,"长治市平顺县","longxiguangfu",0,0,1,0,0,"Jul 2017",1,"photovoltaic",0,0,0,0.162037037037037
"130","changzhi",17,14775312,42887,1231276,1145,1145,5,60,15890,8.969,1494.833,"京能集团",0,"长治市郊","zhangshanyiqi",0,0,0,1,0,"May 2017",1,"fossil-fuel",0,0,0,0.367824074074074
"131","changzhi",17,14775312,42887,1231276,507,507,2,66,28820,6.052,916.985,"晋能集团",0,"长治市长子县","lanshuidianchang",0,0,0,1,0,"Feb 2017",1,"fossil-fuel",0,0,0,0.606481481481482
"132","changzhi",17,14775312,42887,1231276,313,313,1,84,23350,2.335,278.024,"同煤集团",0,"长治市郊区","zhangzedianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,0,0.386078042328042
"133","changzhi",17,14775312,42887,1231276,967,967,4,120,54020,16.257,1354.767,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"Apr 2017",1,"fossil-fuel",0,0,0,0.625231481481482
"134","changzhi",17,14775312,42887,1231276,2867,2867,12,84,22320,22.951,2732.211,"同煤集团",0,"长治市郊区","zhangzedianchang",0,0,0,1,0,"Dec 2017",1,"fossil-fuel",0,0,0,0.369047619047619
"135","changzhi",17,14775312,42887,1231276,1377,1377,6,4,0,0,0,"else",2017,"长治市潞城县","shengyangguangfu",0,0,1,0,0,"Jun 2017",1,"photovoltaic",0,0,0,0
"136","changzhi",17,14775312,42887,1231276,363,363,1,4.95,520,0.052,104.04,"else",0,"长治市平顺县","hongtiguanfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,0,0.145903479236813
"137","changzhi",17,14775312,42887,1231276,1788,1788,8,10,370,0.059,59.3,"协鑫集团",2015,"长治市沁源县","xuexinguangfu",0,0,1,0,0,"Aug 2017",1,"photovoltaic",0,0,0,0.0513888888888889
"138","changzhi",17,14775312,42887,1231276,1805,1805,8,66,17840,15.491,2347.061,"晋能集团",0,"长治市长子县","lanshuidianchang",0,0,0,1,0,"Aug 2017",1,"fossil-fuel",0,0,0,0.375420875420875
"139","changzhi",17,14775312,42887,1231276,2816,2816,12,60,26780,28.12,4686.667,"京能集团",0,"长治市郊","zhangshanyiqi",0,0,0,1,0,"Dec 2017",1,"fossil-fuel",0,0,0,0.619907407407407
"140","changzhi",17,14775312,42887,1231276,956,956,4,3,410,0.146,488.333,"同煤集团",0,"长治市平顺县","longxiguangfu",0,0,1,0,0,"Apr 2017",1,"photovoltaic",0,0,0,0.189814814814815
"141","changzhi",17,14775312,42887,1231276,2631,2631,11,27,10190,9.103,3371.51,"晋煤集团",0,"长治市武乡县","jinyangdianchang",0,0,0,1,0,"Nov 2017",1,"fossil-fuel",0,0,0,0.52417695473251
"142","changzhi",17,14775312,42887,1231276,1849,1849,8,120,64490,35.393,2949.383,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"Aug 2017",1,"fossil-fuel",0,0,0,0.746412037037037
"143","changzhi",17,14775312,42887,1231276,2791,2791,12,120,33360,50.394,4199.489,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"Dec 2017",1,"fossil-fuel",0,0,0,0.386111111111111
"144","changzhi",17,14775312,42887,1231276,762,762,3,120,43330,10.856,904.633,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"Mar 2017",1,"fossil-fuel",0,0,0,0.50150462962963
"145","changzhi",17,14775312,42887,1231276,2427,2427,10,27,2530,8.084,2993.934,"晋煤集团",0,"长治市武乡县","jinyangdianchang",0,0,0,1,0,"Oct 2017",1,"fossil-fuel",0,0,0,0.130144032921811
"146","changzhi",17,14775312,42887,1231276,2583,2583,11,5,290,0.054,107.076,"特变电工",2017,"长治市沁源县","huiyuanguangfu",0,0,1,0,0,"Nov 2017",1,"photovoltaic",0,0,0,0.0805555555555556
"147","changzhi",17,14775312,42887,1231276,1782,1782,8,24.9,1940,2.285,917.831,"国电集团公司",2013,"长治市沁源县","taiyueshanfengdianchang",1,0,0,0,1,"Aug 2017",1,"wind",0,0,0,0.108210620258813
"148","changzhi",17,14775312,42887,1231276,996,996,4,120,31240,12.009,1000.733,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Apr 2017",1,"fossil-fuel",0,0,0,0.361574074074074
"149","changzhi",17,14775312,42887,1231276,1941,1941,9,24.9,1710,2.466,990.528,"国电集团公司",2013,"长治市沁源县","taiyueshanfengdianchang",1,0,0,0,1,"Sep 2017",1,"wind",0,0,0,0.0953815261044177
"150","changzhi",17,14775312,42887,1231276,2264,2264,10,66,17660,19.518,2957.345,"晋能集团",0,"长治市长子县","lanshuidianchang",0,0,0,1,0,"Oct 2017",1,"fossil-fuel",0,0,0,0.371632996632997
"151","changzhi",17,14775312,42887,1231276,1935,1935,8,27,14370,7.239,2681.259,"晋煤集团",0,"长治市武乡县","jinyangdianchang",0,0,0,1,0,"Aug 2017",1,"fossil-fuel",0,0,0,0.739197530864197
"152","changzhi",17,14775312,42887,1231276,2630,2630,11,84,13220,20.719,2466.513,"同煤集团",0,"长治市郊区","zhangzedianchang",0,0,0,1,0,"Nov 2017",1,"fossil-fuel",0,0,0,0.218584656084656
"153","changzhi",17,14775312,42887,1231276,1822,1822,8,3,380,0.058,195,"else",2017,"长治市长子县","baicaoshanguangfu",0,0,1,0,0,"Aug 2017",1,"photovoltaic",0,0,0,0.175925925925926
"154","changzhi",17,14775312,42887,1231276,2383,2383,10,120,47350,35.369,2947.417,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Oct 2017",1,"fossil-fuel",0,0,0,0.548032407407407
"155","changzhi",17,14775312,42887,1231276,1655,1655,7,120,57350,24.117,2009.75,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Jul 2017",1,"fossil-fuel",0,0,0,0.663773148148148
"156","changzhi",17,14775312,42887,1231276,2547,2547,11,10,140,0.014,14.256,"三峡集团",2017,"长治市平顺县","xiaxinguangfu",0,0,1,0,0,"Nov 2017",1,"photovoltaic",0,0,0,0.0194444444444444
"157","changzhi",17,14775312,42887,1231276,1422,1422,6,120,31710,18.382,1531.825,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Jun 2017",1,"fossil-fuel",0,0,0,0.367013888888889
"158","changzhi",17,14775312,42887,1231276,2465,2465,11,7.95,1680,0.762,958.392,"else",0,"长治市平顺县","hongtiguanfengdianchang",1,0,0,0,0,"Nov 2017",1,"wind",0,0,0,0.293501048218029
"159","changzhi",17,14775312,42887,1231276,2706,2706,12,10,1150,0.368,367.771,"协鑫集团",2015,"长治市沁源县","xuexinguangfu",0,0,1,0,0,"Dec 2017",1,"photovoltaic",0,0,0,0.159722222222222
"160","changzhi",17,14775312,42887,1231276,440,440,2,27,5920,1.281,474.296,"潞安集团",0,"长治市屯留县","yuwudianchang",0,0,0,1,0,"Feb 2017",1,"fossil-fuel",0,0,0,0.304526748971193
"161","changzhi",17,14775312,42887,1231276,2907,2907,12,7.95,1980,0.96,1207.053,"else",0,"长治市平顺县","hongtiguanfengdianchang",1,0,0,0,0,"Dec 2017",1,"wind",0,0,0,0.345911949685535
"162","changzhi",17,14775312,42887,1231276,1695,1695,7,4.95,400,0.427,863.232,"else",0,"长治市平顺县","hongtiguanfengdianchang",1,0,0,0,0,"Jul 2017",1,"wind",0,0,0,0.112233445566779
"163","changzhi",17,14775312,42887,1231276,2381,2381,10,60,32050,23.615,3935.85,"京能集团",0,"长治市郊","zhangshanyiqi",0,0,0,1,0,"Oct 2017",1,"fossil-fuel",0,0,0,0.741898148148148
"164","changzhi",17,14775312,42887,1231276,1895,1895,8,4,370,0.064,160,"else",2017,"长治市潞城县","shengyangguangfu",0,0,1,0,0,"Aug 2017",1,"photovoltaic",0,0,0,0.128472222222222
"165","changzhi",17,14775312,42887,1231276,398,398,1,3,330,0.033,109.667,"同煤集团",0,"长治市平顺县","longxiguangfu",0,0,1,0,0,"Jan 2017",1,"photovoltaic",0,0,0,0.152777777777778
"166","changzhi",17,14775312,42887,1231276,1654,1654,7,60,33430,13.988,2331.35,"京能集团",0,"长治市郊","zhangshanyiqi",0,0,0,1,0,"Jul 2017",1,"fossil-fuel",0,0,0,0.773842592592592
"167","changzhi",17,14775312,42887,1231276,1245,1245,5,27,5280,3.06,1133.444,"晋煤集团",0,"长治市武乡县","jinyangdianchang",0,0,0,1,0,"May 2017",1,"fossil-fuel",0,0,0,0.271604938271605
"168","changzhi",18,16456336,47640,1371361.333,5966,5966,11,84,18190,19.447,2315.15,"同煤集团",0,"长治市郊区","zhangzedianchang",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.300760582010582
"169","changzhi",18,16456336,47640,1371361.333,4023,4023,5,24.9,3000,2.259,907.18,"国电集团公司",2013,"长治市沁源县","taiyueshanfengdianchang",1,0,0,0,1,"May 2018",1,"wind",0,0,0,0.167336010709505
"170","changzhi",18,16456336,47640,1371361.333,4577,4577,7,10,1420,0.97,969.743,"协鑫集团",2015,"长治市沁源县","xuexinguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.197222222222222
"171","changzhi",18,16456336,47640,1371361.333,3335,3335,2,66,30900,6.603,1000.38,"晋能集团",0,"长治市长子县","lanshuidianchang",0,0,0,1,0,"Feb 2018",1,"fossil-fuel",0,0,0,0.650252525252525
"172","changzhi",18,16456336,47640,1371361.333,3123,3123,1,120,62010,6.201,516.79,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"Jan 2018",1,"fossil-fuel",0,0,0,0.717708333333333
"173","changzhi",18,16456336,47640,1371361.333,4148,4148,5,84,15440,8.623,1026.572,"同煤集团",0,"长治市郊区","zhangzedianchang",0,0,0,1,0,"May 2018",1,"fossil-fuel",0,0,0,0.255291005291005
"174","changzhi",18,16456336,47640,1371361.333,4799,4799,7,3,360,0.255,848.66,"同煤集团",0,"长治市平顺县","longxiguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.166666666666667
"175","changzhi",18,16456336,47640,1371361.333,6091,6091,12,27,13550,13.92,5155.667,"潞安集团",0,"长治市屯留县","yuwudianchang",0,0,0,1,0,"Dec 2018",1,"fossil-fuel",0,0,0,0.69701646090535
"176","changzhi",18,16456336,47640,1371361.333,5670,5670,10,84,12690,17.628,2098.58,"同煤集团",0,"长治市郊区","zhangzedianchang",0,0,0,1,0,"Oct 2018",1,"fossil-fuel",0,0,0,0.209821428571429
"177","changzhi",18,16456336,47640,1371361.333,4512,4512,6,4,520,0.305,763.513,"else",2017,"长治市潞城县","shengyangguangfu",0,0,1,0,0,"Jun 2018",1,"photovoltaic",0,0,0,0.180555555555556
"178","changzhi",18,16456336,47640,1371361.333,3481,3481,2,3,370,0.061,202.997,"同煤集团",0,"长治市平顺县","longxiguangfu",0,0,1,0,0,"Feb 2018",1,"photovoltaic",0,0,0,0.171296296296296
"179","changzhi",18,16456336,47640,1371361.333,3323,3323,2,27,5600,1.385,512.967,"潞安集团",0,"长治市屯留县","ronghaidianchang",0,0,0,1,0,"Feb 2018",1,"fossil-fuel",0,0,0,0.288065843621399
"180","changzhi",18,16456336,47640,1371361.333,5891,5891,11,10,690,0.617,616.91,"三峡集团",2017,"长治市平顺县","xiaxinguangfu",0,0,1,0,0,"Nov 2018",1,"photovoltaic",0,0,0,0.0958333333333333
"181","changzhi",18,16456336,47640,1371361.333,5280,5280,9,27,7960,5.298,1962.14,"潞安集团",0,"长治市屯留县","ronghaidianchang",0,0,0,1,0,"Sep 2018",1,"fossil-fuel",0,0,0,0.409465020576132
"182","changzhi",18,16456336,47640,1371361.333,3658,3658,3,120,32480,13.015,1084.559,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"Mar 2018",1,"fossil-fuel",0,0,0,0.375925925925926
"183","changzhi",18,16456336,47640,1371361.333,4753,4753,7,3,90,0.009,60.32,"else",0,"长治市武乡县","wuxiangyongliangguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.0416666666666667
"184","changzhi",18,16456336,47640,1371361.333,4388,4388,6,27,6810,3.014,1116.471,"潞安集团",0,"长治市屯留县","ronghaidianchang",0,0,0,1,0,"Jun 2018",1,"fossil-fuel",0,0,0,0.350308641975309
"185","changzhi",18,16456336,47640,1371361.333,3099,3099,1,5,480,0.048,96.406,"特变电工",2017,"长治市沁源县","huiyuanguangfu",0,0,1,0,0,"Jan 2018",1,"photovoltaic",0,0,0,0.133333333333333
"186","changzhi",18,16456336,47640,1371361.333,5562,5562,10,10,1430,1.378,1377.56,"协鑫集团",2015,"长治市沁源县","xuexinguangfu",0,0,1,0,0,"Oct 2018",1,"photovoltaic",0,0,0,0.198611111111111
"187","changzhi",18,16456336,47640,1371361.333,4754,4754,7,120,62950,34.366,2863.843,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"Jul 2018",1,"fossil-fuel",0,0,0,0.728587962962963
"188","changzhi",18,16456336,47640,1371361.333,3344,3344,2,60,26130,5.629,938.117,"京能集团",0,"长治市郊","zhangshanyiqi",0,0,0,1,0,"Feb 2018",1,"fossil-fuel",0,0,0,0.604861111111111
"189","changzhi",18,16456336,47640,1371361.333,4938,4938,8,5,740,0.535,1069.27,"特变电工",2017,"长治市沁源县","huiyuanguangfu",0,0,1,0,0,"Aug 2018",1,"photovoltaic",0,0,0,0.205555555555556
"190","changzhi",18,16456336,47640,1371361.333,5306,5306,9,27,10710,9.161,3392.96,"晋煤集团",0,"长治市武乡县","jinyangdianchang",0,0,0,1,0,"Sep 2018",1,"fossil-fuel",0,0,0,0.550925925925926
"191","changzhi",18,16456336,47640,1371361.333,3898,3898,4,5,670,0.251,501.564,"特变电工",2017,"长治市沁源县","huiyuanguangfu",0,0,1,0,0,"Apr 2018",1,"photovoltaic",0,0,0,0.186111111111111
"192","changzhi",18,16456336,47640,1371361.333,4846,4846,7,7.95,880,0.842,1058.884,"else",0,"长治市平顺县","hongtiguanfengdianchang",1,0,0,0,0,"Jul 2018",1,"wind",0,0,0,0.153738644304682
"193","changzhi",18,16456336,47640,1371361.333,4314,4314,6,66,17420,14.146,2143.296,"晋能集团",0,"长治市长子县","lanshuidianchang",0,0,0,1,0,"Jun 2018",1,"fossil-fuel",0,0,0,0.366582491582492
"194","changzhi",18,16456336,47640,1371361.333,3716,3716,3,4,570,0.139,346.8,"else",2017,"长治市潞城县","shengyangguangfu",0,0,1,0,0,"Mar 2018",1,"photovoltaic",0,0,0,0.197916666666667
"195","changzhi",18,16456336,47640,1371361.333,4779,4779,7,3,180,0.081,271.363,"else",2017,"长治市长子县","baicaoshanguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.0833333333333333
"196","changzhi",18,16456336,47640,1371361.333,4215,4215,5,4,580,0.254,634.48,"else",2017,"长治市潞城县","shengyangguangfu",0,0,1,0,0,"May 2018",1,"photovoltaic",0,0,0,0.201388888888889
"197","changzhi",18,16456336,47640,1371361.333,5380,5380,9,3,80,0.03,200.31,"潞安集团",2018,"长治市武乡县","yongliangguangfu",0,0,1,0,0,"Sep 2018",1,"photovoltaic",0,0,0,0.037037037037037
"198","changzhi",18,16456336,47640,1371361.333,4493,4493,6,120,31850,23.27,1939.126,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Jun 2018",1,"fossil-fuel",0,0,0,0.368634259259259
"199","changzhi",18,16456336,47640,1371361.333,5904,5904,11,7.95,860,1.233,1551.11,"大唐集团公司",2014,"长治市平顺县","pingshunhongtiguan",0,0,0,1,1,"Nov 2018",1,"fossil-fuel",0,0,0,0.150244584206848
"200","changzhi",18,16456336,47640,1371361.333,4492,4492,6,60,29410,14.907,2484.474,"京能集团",0,"长治市郊","zhangshanyiqi",0,0,0,1,0,"Jun 2018",1,"fossil-fuel",0,0,0,0.680787037037037
"201","changzhi",18,16456336,47640,1371361.333,3725,3725,3,7.95,1450,0.464,583.166,"else",0,"长治市平顺县","hongtiguanfengdianchang",1,0,0,0,0,"Mar 2018",1,"wind",0,0,0,0.253319357092942
"202","changzhi",18,16456336,47640,1371361.333,5361,5361,9,120,41810,40.357,3363.12,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Sep 2018",1,"fossil-fuel",0,0,0,0.483912037037037
"203","changzhi",18,16456336,47640,1371361.333,5195,5195,9,10,770,0.456,455.64,"三峡集团",2017,"长治市平顺县","xiaxinguangfu",0,0,1,0,0,"Sep 2018",1,"photovoltaic",0,0,0,0.106944444444444
"204","changzhi",18,16456336,47640,1371361.333,3862,3862,4,66,16660,10.677,1617.672,"晋能集团",0,"长治市长子县","lanshuidianchang",0,0,0,1,0,"Apr 2018",1,"fossil-fuel",0,0,0,0.350589225589226
"205","changzhi",18,16456336,47640,1371361.333,5317,5317,9,3,170,0.115,384.15,"else",2017,"长治市长子县","baicaoshanguangfu",0,0,1,0,0,"Sep 2018",1,"photovoltaic",0,0,0,0.0787037037037037
"206","changzhi",18,16456336,47640,1371361.333,4431,4431,6,5,740,0.387,774.788,"特变电工",2017,"长治市沁源县","huiyuanguangfu",0,0,1,0,0,"Jun 2018",1,"photovoltaic",0,0,0,0.205555555555556
"207","changzhi",18,16456336,47640,1371361.333,3419,3419,2,4,510,0.082,205.41,"else",2017,"长治市潞城县","shengyangguangfu",0,0,1,0,0,"Feb 2018",1,"photovoltaic",0,0,0,0.177083333333333
"208","changzhi",18,16456336,47640,1371361.333,3423,3423,2,120,27410,5.986,498.867,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Feb 2018",1,"fossil-fuel",0,0,0,0.31724537037037
"209","changzhi",18,16456336,47640,1371361.333,3153,3153,1,120,32460,3.246,270.483,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Jan 2018",1,"fossil-fuel",0,0,0,0.375694444444444
"210","changzhi",18,16456336,47640,1371361.333,5988,5988,11,3,210,0.078,517.43,"潞安集团",2018,"长治市武乡县","yongliangguangfu",0,0,1,0,0,"Nov 2018",1,"photovoltaic",0,0,0,0.0972222222222222
"211","changzhi",18,16456336,47640,1371361.333,5663,5663,10,120,29130,45.311,3775.91,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"Oct 2018",1,"fossil-fuel",0,0,0,0.337152777777778
"212","changzhi",18,16456336,47640,1371361.333,3050,3050,1,10,980,0.098,97.672,"协鑫集团",2015,"长治市沁源县","xuexinguangfu",0,0,1,0,0,"Jan 2018",1,"photovoltaic",0,0,0,0.136111111111111
"213","changzhi",18,16456336,47640,1371361.333,4989,4989,8,66,36290,20.333,3080.71,"晋能集团",0,"长治市长子县","lanshuidianchang",0,0,0,1,0,"Aug 2018",1,"fossil-fuel",0,0,0,0.763678451178451
"214","changzhi",18,16456336,47640,1371361.333,3980,3980,4,3,410,0.145,483.71,"同煤集团",0,"长治市平顺县","longxiguangfu",0,0,1,0,0,"Apr 2018",1,"photovoltaic",0,0,0,0.189814814814815
"215","changzhi",18,16456336,47640,1371361.333,4113,4113,5,10,1480,0.674,674.269,"协鑫集团",2015,"长治市沁源县","xuexinguangfu",0,0,1,0,0,"May 2018",1,"photovoltaic",0,0,0,0.205555555555556
"216","changzhi",18,16456336,47640,1371361.333,4483,4483,6,3,150,0.063,211.457,"else",2017,"长治市长子县","baicaoshanguangfu",0,0,1,0,0,"Jun 2018",1,"photovoltaic",0,0,0,0.0694444444444444
"217","changzhi",18,16456336,47640,1371361.333,3875,3875,4,120,50570,14.214,1184.461,"京能集团",0,"长治市郊","zhangshanerqi",0,0,0,1,0,"Apr 2018",1,"fossil-fuel",0,0,0,0.585300925925926
"218","changzhi",18,16456336,47640,1371361.333,4122,4122,5,27,1840,2.334,864.26,"潞安集团",0,"长治市屯留县","ronghaidianchang",0,0,0,1,0,"May 2018",1,"fossil-fuel",0,0,0,0.0946502057613169
"219","changzhi",18,16456336,47640,1371361.333,5440,5440,9,3,170,0.047,315.58,"潞安集团",2018,"长治市平顺县","shunxinguangfu",0,0,1,0,0,"Sep 2018",1,"photovoltaic",0,0,0,0.0787037037037037
"220","changzhi",18,16456336,47640,1371361.333,3636,3636,3,5,680,0.184,368.282,"特变电工",2017,"长治市沁源县","huiyuanguangfu",0,0,1,0,0,"Mar 2018",1,"photovoltaic",0,0,0,0.188888888888889
"221","changzhi",18,16456336,47640,1371361.333,4190,4190,5,120,52680,23.194,1932.856,"焦煤集团",0,"长治市武乡县","wuxiangdianchang",0,0,0,1,0,"May 2018",1,"fossil-fuel",0,0,0,0.609722222222222
"222","changzhi",18,16456336,47640,1371361.333,4676,4676,7,27,7540,3.768,1395.57,"潞安集团",0,"长治市屯留县","ronghaidianchang",0,0,0,1,0,"Jul 2018",1,"fossil-fuel",0,0,0,0.387860082304527
"223","changzhi",18,16456336,47640,1371361.333,6134,6134,12,4,370,0.592,1480.83,"else",2017,"长治市潞城县","shengyangguangfu",0,0,1,0,0,"Dec 2018",1,"photovoltaic",0,0,0,0.128472222222222
"224","changzhi",18,16456336,47640,1371361.333,4732,4732,7,5,730,0.46,920.998,"特变电工",2017,"长治市沁源县","huiyuanguangfu",0,0,1,0,0,"Jul 2018",1,"photovoltaic",0,0,0,0.202777777777778
"225","changzhi",18,16456336,47640,1371361.333,5096,5096,8,3,390,0.294,979.22,"同煤集团",0,"长治市平顺县","longxiguangfu",0,0,1,0,0,"Aug 2018",1,"photovoltaic",0,0,0,0.180555555555556
"226","changzhi",18,16456336,47640,1371361.333,5087,5087,8,60,33240,21.573,3595.43,"京能集团",0,"长治市郊","zhangshanyiqi",0,0,0,1,0,"Aug 2018",1,"fossil-fuel",0,0,0,0.769444444444444
"227","changzhi",18,16456336,47640,1371361.333,3600,3600,3,66,24080,9.011,1365.258,"晋能集团",0,"长治市长子县","lanshuidianchang",0,0,0,1,0,"Mar 2018",1,"fossil-fuel",0,0,0,0.506734006734007
"228","changzhi",18,16456336,47640,1371361.333,3157,3157,1,27,12340,1.234,457.105,"晋煤集团",0,"长治市武乡县","jinyangdianchang",0,0,0,1,0,"Jan 2018",1,"fossil-fuel",0,0,0,0.63477366255144
"229","changzhi",18,16456336,47640,1371361.333,5587,5587,10,10,920,0.548,547.83,"三峡集团",2017,"长治市平顺县","xiaxinguangfu",0,0,1,0,0,"Oct 2018",1,"photovoltaic",0,0,0,0.127777777777778
"230","changzhi",18,16456336,47640,1371361.333,5142,5142,8,7.95,760,0.918,1154.93,"else",0,"长治市平顺县","hongtiguanfengdianchang",1,0,0,0,0,"Aug 2018",1,"wind",0,0,0,0.13277428371768
"231","changzhi",18,16456336,47640,1371361.333,3969,3969,4,3,170,0.045,150.937,"else",2017,"长治市长子县","baicaoshanguangfu",0,0,1,0,0,"Apr 2018",1,"photovoltaic",0,0,0,0.0787037037037037
"232","changzhi",18,16456336,47640,1371361.333,6235,6235,12,5,400,0.742,1483.256,"特变电工",2017,"长治市沁源县","huiyuanguangfu",0,0,1,0,0,"Dec 2018",1,"photovoltaic",0,0,0,0.111111111111111
